0.7500,1.5000,1.3333
1.0000,2.0000,0.5000
-0.1355,-198.4146,1464.5266
-0.0774,85.838,-1108.8987
0.6175,-405.5827,-656.783
-0.7567,-1093.6028,1445.1434
-0.8236,800.516,-971.9653
-0.4816,690.9716,-1434.6506
0.7807,-1120.1035,-1434.6923
0.2953,-49.0069,-165.9709
-0.9458,-997.7189,1054.9198
-0.8172,-208.4977,255.1383
0.2504,118.0882,471.6233
0.6871,-417.7717,-607.9896
-0.5887,1002.3284,-1702.4915
-0.4338,477.3868,-1100.3904
0.5378,462.8142,860.5488
0.1116,-204.4054,-1831.9023
0.1653,-200.4636,-1212.4069
-0.8873,1790.8722,-2018.4349
0.0372,33.3538,895.9033
-0.7592,1133.2853,-1492.7332
-0.1752,-143.1066,816.8208
0.4294,-833.062,-1939.9612
0.1712,342.2719,1998.8023
0.3753,-99.8355,-266.0076
-0.4798,839.5065,-1749.8176
0.8424,226.9666,269.4408
-0.0319,-44.4829,1395.9321
0.5708,955.1178,1673.3009
-0.7336,1399.6286,-1907.9821
-0.7215,-229.2153,317.6777
-0.6528,396.1932,-606.9274
-0.9537,-692.9775,726.5956
0.0838,-8.9395,-106.6639
-0.9847,-1993.102,2024.0042
-0.5386,524.2669,-973.2996
0.6926,1058.7821,1528.7395
-0.1522,302.4294,-1986.7889
0.2801,-187.2786,-668.5735
0.9915,490.2257,494.4332
-0.6028,-729.8955,1210.8055
0.1964,340.6192,1734.097
-0.6343,-453.9372,715.6665
0.426,719.3519,1688.642
-0.3479,-97.3915,279.9236
-0.145,27.7237,-191.1452
-0.8043,-1600.4492,1989.859
0.5825,257.589,442.2319
-0.3617,-132.4766,366.2724
-0.9425,1390.1375,-1474.9374
-0.7056,-141.427,200.4332
0.9157,844.5912,922.3537
-0.1752,-274.2345,1565.6628
-0.6267,836.2765,-1334.5149
-0.8877,-423.1247,476.6699
0.1208,184.5144,1527.7838
-0.3161,-375.1334,1186.7362
-0.3106,-634.0534,2041.6404
0.1708,204.9943,1199.906
0.0441,-80.4305,-1825.6455
-0.9797,-1961.1141,2001.7889
0.7603,1115.0573,1466.5072
0.0354,-0.4908,-13.8591
0.5021,-15.7598,-31.3868
0.225,443.9546,1972.865
0.932,1576.5421,1691.6567
-0.8531,-1119.683,1312.462
0.3868,39.3755,101.7923
0.0508,-67.2717,-1324.0952
0.6695,1040.1096,1553.6462
0.8958,-595.6611,-664.9218
0.1646,-129.751,-788.314
0.8755,-1342.1379,-1533.0183
-0.0845,59.4868,-703.9791
0.1831,316.9558,1731.1552
0.1822,59.7712,328.0392
-0.6916,1352.6682,-1955.7258
0.6471,797.5825,1232.4774
-0.5662,577.8702,-1020.694
0.7713,-1011.387,-1311.1958
0.5432,-978.0908,-1800.6957
-0.8711,710.8162,-816.0206
-0.0271,-20.8562,770.9516
-0.6569,-714.1922,1087.1667
-0.2433,392.4589,-1612.8011
-0.5058,-270.3366,534.4452
0.6397,1286.5171,2011.0967
-0.5856,356.8505,-609.369
0.5223,609.0815,1166.1153
0.7841,862.8855,1100.4859
0.2863,456.4048,1594.3883
-0.8681,496.766,-572.2742
-0.0944,66.3554,-702.9945
-0.9358,208.0281,-222.2923
0.0747,-49.4352,-662.0914
0.0569,41.7838,734.0962
0.7165,719.8708,1004.6392
0.9699,620.7773,640.0596
0.9038,282.8039,312.9136
-0.1174,24.4177,-207.9302
0.3892,308.4811,792.6474
-0.4826,-204.1206,422.9938
-0.9629,13.0538,-13.5562
-0.3556,-705.7878,1984.5314
-0.7384,907.2615,-1228.6817
0.0906,-37.5251,-414.3937
0.6942,650.3112,936.7347
0.7521,-1317.7866,-1752.0378
-0.4897,-978.7702,1998.8798
