-2.4405,0.4987,1.5126
-1.8458,1.4735,1.4342
-1.3116,1.6253,1.2682
1.1414,0.4893,0.7541
0.4143,1.4721,0.9286
1.2097,1.6356,1.2353
-0.0612,2.1958,1.3339
-1.7692,-0.7181,1.1595
-0.4131,1.0116,0.6635
0.3680,-2.2063,1.3583
0.5446,-0.5294,0.4612
1.7718,1.0549,1.2522
0.7232,-1.4872,1.0042
2.3046,0.9192,1.5067
-1.4881,1.0410,1.1028
-0.1214,-1.9012,1.1569
-0.7464,0.8479,0.6860
1.2359,1.7497,1.3009
-1.6550,-1.3343,1.2909
0.5567,-2.1357,1.3402
0.2448,1.0562,0.6584
-1.3843,-1.9358,1.4451
-0.9041,0.1035,0.5526
2.1749,0.7321,1.3935
-1.2110,0.3126,0.7595
-1.9717,-0.6274,1.2565
2.5014,-0.2549,1.5268
0.2724,2.4210,1.4794
-1.6495,-0.6407,1.0746
0.0970,-0.9247,0.5646
-1.1523,-0.7051,0.8203
-1.0367,1.6249,1.1704
1.0044,-1.8793,1.2940
0.4285,-1.2424,0.7981
1.4504,0.0395,0.8811
1.5655,0.9494,1.1118
-0.5055,-2.2051,1.3738
-0.1308,-0.3477,0.2256
1.1386,2.0277,1.4122
-0.7626,1.0594,0.7927
-0.5937,1.3136,0.8754
-1.9402,-0.5652,1.2272
0.8047,2.3545,1.5110
1.3573,0.8445,0.9707
-1.1646,0.7690,0.8475
1.2271,-0.7232,0.8650
-0.9593,-2.1799,1.4462
1.5059,-1.0043,1.0992
1.6435,-0.9288,1.1463
1.6918,0.2695,1.0403
0.4192,1.9393,1.2048
0.3243,2.3160,1.4201
-1.7505,0.5572,1.1156
0.7855,-0.1619,0.4870
0.0384,1.4655,0.8902
-0.6173,2.4834,1.5539
-0.2200,0.2235,0.1904
-0.2352,-0.4716,0.3200
-0.8667,-2.0496,1.3514
-1.0183,-0.9579,0.8490
1.1751,-0.8556,0.8827
-0.1880,0.4234,0.2813
0.2996,1.6778,1.0350
0.1958,0.5853,0.3748
0.5066,-2.1562,1.3450
-0.3626,-1.5573,0.9710
0.7069,1.9508,1.2600
-1.5429,1.7588,1.4207
-1.7180,-0.2426,1.0536
-0.9568,0.1785,0.5910
1.2349,-0.3798,0.7845
-0.2437,-1.3123,0.8105
1.6993,-1.7975,1.5021
0.2156,0.8423,0.5280
-0.9455,1.1829,0.9196
0.9977,-1.6544,1.1732
-0.7847,0.7561,0.6617
-0.6673,0.6416,0.5621
1.1289,-0.4103,0.7294
-0.1676,-2.2613,1.3770
1.6254,1.9343,1.5342
1.7055,1.3612,1.3251
1.2948,0.2505,0.8008
1.0938,-1.9465,1.3558
-1.4205,1.2739,1.1586
0.5905,-2.3369,1.4637
-2.2901,-1.1361,1.5524
-0.4229,-0.4267,0.3648
-1.7953,-1.6694,1.4887
-1.3282,-1.9058,1.4106
0.7612,2.2605,1.4484
2.1196,0.2601,1.2968
0.6770,-0.4107,0.4809
-2.2338,0.9711,1.4791
1.2535,-0.7556,0.8888
-1.8435,0.0026,1.1195
-0.0684,0.0887,0.0680
0.4450,2.3594,1.4580
-1.0085,-2.2936,1.5215
-1.1572,-1.2546,1.0364
-0.9411,-0.3670,0.6134
0.3870,-1.1542,0.7393
-0.0740,-0.2358,0.1501
0.3804,1.6518,1.0293
-0.4087,1.3322,0.8462
1.9436,-0.9994,1.3271
-0.3361,1.1152,0.7073
-1.9936,0.3432,1.2284
1.3918,-1.9824,1.4709
0.2964,-2.3622,1.4457
-1.9492,-1.6085,1.5346
0.9136,-1.7087,1.1766
-0.6054,1.5702,1.0219
-1.3135,1.2254,1.0908
2.1254,-0.6364,1.3472
-0.7085,2.2842,1.4523
1.6171,1.8332,1.4844
-0.5642,-0.0197,0.3428
1.7406,-1.3507,1.3379
-2.1260,-1.0292,1.4344
1.8512,0.5257,1.1686
0.2015,-1.5338,0.9394
-1.4759,0.0131,0.8963
0.0019,-1.8217,1.1062
1.4932,0.5612,0.9686
0.1064,0.2536,0.1670
-0.9565,2.4009,1.5694
-2.2359,-0.9551,1.4764
1.2085,-0.5535,0.8072
-1.7645,-0.5569,1.1236
0.0958,-2.1779,1.3238
-1.4292,0.0833,0.8694
0.0992,-1.6296,0.9914
-0.2557,-0.5773,0.3834
1.4983,-0.0266,0.9100
0.5072,0.6423,0.4970
-1.0634,-2.0723,1.4144
-0.7669,0.9909,0.7609
0.5593,0.2103,0.3629
-1.5665,0.3591,0.9759
-1.0472,-0.7134,0.7694
1.3648,-1.5657,1.2612
1.1985,-2.2514,1.5488
-1.5953,0.7928,1.0818
0.7996,1.9554,1.2829
1.9543,-0.3367,1.2042
-2.2307,-0.8852,1.4574
-1.6550,1.9582,1.5569
0.6603,0.9383,0.6967
-1.5811,-2.0266,1.5609
-0.8073,1.8558,1.2290
-0.7108,0.8344,0.6656
-1.3027,-0.3937,0.8264
-0.9632,1.7010,1.1870
-1.1509,-0.6095,0.7909
0.0521,1.2773,0.7763
-0.9271,-2.3423,1.5297
-1.0607,-2.2273,1.4980
